5004,1,1157004
13148,1,1157004
468,2,1142034
476,1,1142034
4564,1,1142034
4682,1,1142034
858,1,1256120
4682,1,1256120
4686,1,1256120
4764,1,1256120
5062,1,1256120
30,1,36794
282,1,36794
478,1,36794
926,1,36794
5082,1,36794
972,1,1304382
5086,2,1304382
6558,1,1304382
13278,1,1304382
394,1,1122734
410,1,1122734
4694,1,1122734
6366,1,1122734
14,1,1083310
4374,1,1083310
4566,2,1083310
4574,1,1083310
910,1,1262508
2510,1,1262508
4742,1,1262508
4750,1,1262508
6356,1,1262508
280,1,101908
282,1,101908
460,1,101908
904,1,101908
908,1,101908
4418,1,3253428
4442,1,3253428
5020,1,3253428
6348,1,3253428
6602,1,3253428
476,1,1174308
2206,1,1174308
4546,1,1174308
6342,1,1174308
6854,1,1174308
330,1,1156786
4440,1,1156786
4566,1,1156786
5018,1,1156786
6602,1,1156786
4686,1,1255868
4700,2,1255868
14810,1,1255868
398,1,1165204
4438,1,1165204
5064,2,1165204
6604,1,1165204
398,1,1122748
412,1,1122748
4700,1,1122748
6350,1,1122748
5058,1,3400892
5086,1,3400892
6550,1,3400892
14678,1,3400892
14810,1,3400892
6606,1,3794868
6618,1,3794868
6876,1,3794868
7130,1,3794868
14812,1,3794868
4692,1,3320110
4694,1,3320110
5010,1,3320110
5018,1,3320110
14798,1,3320110
90,2,9654
350,1,9654
974,1,9654
328,1,41522
410,1,41522
4424,1,41522
414,1,1123772
4444,1,1123772
4700,1,1123772
6862,1,1123772
5076,1,3403068
5086,1,3403068
6614,1,3403068
13148,1,3403068
14814,1,3403068
94,1,53174
410,1,53174
474,1,53174
3038,1,53174
5078,1,53174
2506,1,1663678
6350,1,1663678
6358,1,1663678
6366,1,1663678
6606,1,1663678
856,1,1255966
2524,1,1255966
4686,1,1255966
4750,2,1255966
4742,1,3327380
4748,1,3327380
5016,1,3327380
5018,1,3327380
5062,1,3327380
282,1,1083670
398,1,1083670
4426,1,1083670
4742,1,1083670
2252,1,1632054
6550,1,1632054
6558,1,1632054
6618,2,1632054
404,1,1165610
4424,1,1165610
4548,1,1165610
4950,2,1165610
906,1,1296056
5020,2,1296056
6350,1,1296056
6616,1,1296056
406,2,118172
414,2,118172
13260,1,118172
394,1,116400
408,1,116400
906,1,116400
2204,1,116400
2254,1,116400
410,1,1167016
2270,1,1167016
4440,1,1167016
5012,1,1167016
6858,1,1167016
396,1,1165060
908,1,1165060
4434,1,1165060
4682,1,1165060
4692,1,1165060
74,1,42668
404,1,42668
468,1,42668
5018,1,42668
30,1,1085342
4382,1,1085342
4558,1,1085342
5070,2,1085342
4440,1,1093042
4442,1,1093042
4954,1,1093042
6366,1,1093042
478,1,1174404
908,1,1174404
4546,1,1174404
4998,1,1174404
5062,1,1174404
472,1,1174078
4558,1,1174078
5022,1,1174078
6606,2,1174078
4440,1,1090996
4442,1,1090996
4444,1,1090996
6364,1,1090996
2270,1,1633182
6606,2,1633182
6862,2,1633182
6366,1,3731358
6622,1,3731358
6878,1,3731358
14798,1,3731358
15310,1,3731358
458,1,1140406
470,1,1140406
4694,1,1140406
5062,1,1140406
6622,1,1140406
922,1,1264294
4418,1,1264294
4422,1,1264294
6554,1,1264294
6870,1,1264294
330,1,1123986
404,1,1123986
4546,1,1123986
4550,1,1123986
4692,1,1123986
204,1,58170
460,1,58170
478,1,58170
2202,1,58170
4946,1,58170
462,2,1139646
4830,1,1139646
6366,2,1139646
330,1,123412
456,1,123412
458,1,123412
904,1,123412
2186,1,123412
390,1,1163692
974,1,1163692
4426,1,1163692
4946,1,1163692
4994,1,1163692
910,1,1295292
2526,1,1295292
5006,1,1295292
5084,1,1295292
6364,1,1295292
2524,1,1665834
4994,1,1665834
5002,1,1665834
6554,1,1665834
6870,1,1665834
76,1,41758
78,1,41758
334,1,41758
462,1,41758
4562,1,41758
330,1,1156774
4434,1,1156774
4566,1,1156774
5010,1,1156774
14678,1,1156774
332,1,1124144
404,1,1124144
460,1,1124144
4436,1,1124144
4686,1,1124144
410,1,1125548
4418,1,1125548
4946,1,1125548
6870,1,1125548
2186,1,575130
2206,1,575130
2458,1,575130
2506,1,575130
4426,1,575130
78,2,41912
332,1,41912
476,1,41912
4564,1,41912
74,1,42678
346,1,42678
410,1,42678
478,1,42678
5014,1,42678
396,1,1165084
4446,1,1165084
4698,1,1165084
4946,1,1165084
5068,1,1165084
348,1,1158934
4442,1,1158934
5006,1,1158934
5066,1,1158934
6876,1,1158934
206,1,58252
404,1,58252
408,1,58252
454,1,58252
6348,1,58252
30,1,246296
904,1,246296
908,2,246296
2184,1,246296
4426,1,1157430
4430,1,1157430
4954,1,1157430
14678,1,1157430
94,1,1093506
2186,1,1093506
4546,1,1093506
5058,1,1093506
6358,1,1093506
92,1,1093380
904,1,1093380
4434,1,1093380
4748,1,1093380
4750,1,1093380
476,1,1174298
4556,1,1174298
5070,1,1174298
6348,1,1174298
6554,1,1174298
4422,1,3253674
4436,1,3253674
5010,1,3253674
13142,1,3253674
14810,1,3253674
92,1,1092410
4428,1,1092410
4574,1,1092410
4694,1,1092410
6604,1,1092410
404,1,1166646
4438,1,1166646
4574,1,1166646
4954,1,1166646
13146,1,1166646
926,2,249790
990,1,249790
3038,1,249790
15326,1,249790
4436,2,1158442
4950,1,1158442
15258,1,1158442
5084,1,3403580
5086,1,3403580
13262,1,3403580
14812,1,3403580
14814,1,3403580
412,1,1167140
2206,1,1167140
4434,1,1167140
6350,1,1167140
6858,1,1167140
394,1,49844
408,2,49844
2254,1,49844
14798,1,7989182
14814,2,7989182
15326,2,7989182
90,1,438
94,2,438
94,1,52156
398,1,52156
476,1,52156
2510,1,52156
4814,1,52156
2204,2,576278
2254,1,576278
2506,1,576278
4742,1,576278
2204,1,1625894
5014,1,1625894
6348,1,1625894
6350,1,1625894
6614,1,1625894
4702,1,3321780
4954,1,3321780
5076,1,3321780
6622,1,3321780
13262,1,3321780
478,1,1174402
904,1,1174402
4998,1,1174402
5014,1,1174402
5058,1,1174402
78,1,51096
412,1,51096
460,1,51096
2204,1,51096
4548,1,51096
906,2,247446
922,1,247446
2510,1,247446
6364,1,247446
408,1,1166854
2458,1,1166854
4434,1,1166854
4994,1,1166854
6358,1,1166854
4438,3,1090990
6622,1,1090990
4370,1,1150386
4954,2,1150386
6558,1,1150386
328,1,1123238
334,1,1123238
474,1,1123238
4430,1,1123238
5006,1,1123238
348,1,1158966
4442,1,1158966
5022,1,1158966
5082,1,1158966
14812,1,1158966
462,1,1173420
4566,1,1173420
5076,1,1173420
6364,1,1173420
14812,1,1173420
398,1,1165220
2206,1,1165220
4434,1,1165220
5080,1,1165220
6364,1,1165220
410,1,1167030
4438,1,1167030
5018,1,1167030
7134,1,1167030
13142,1,1167030
2458,1,1658548
4694,1,1658548
4946,1,1658548
5016,1,1658548
7130,1,1658548
474,1,126622
478,1,126622
910,1,126622
2526,1,126622
6878,1,126622
286,2,36030
862,1,36030
4958,1,36030
76,1,49950
334,1,49950
398,1,49950
462,1,49950
2190,1,49950
286,1,1150894
4374,1,1150894
5078,2,1150894
13278,1,1150894
90,1,1092280
4428,1,1092280
4444,1,1092280
4686,1,1092280
5064,1,1092280
4572,2,3272506
13278,1,3272506
15258,2,3272506
344,1,1157662
2510,1,1157662
4430,1,1157662
4750,1,1157662
5006,1,1157662
4428,1,3254074
4444,1,3254074
4950,1,3254074
13142,1,3254074
13278,1,3254074
396,1,1122744
404,1,1122744
4562,1,1122744
4700,1,1122744
350,1,1159098
4444,1,1159098
5082,1,1159098
5086,1,1159098
15262,1,1159098
474,2,126612
904,1,126612
2462,1,126612
4558,1,126612
2462,1,1691566
6550,1,1691566
7126,2,1691566
13278,1,1691566
4430,1,1092028
4444,1,1092028
4700,1,1092028
6876,1,1092028
206,1,59318
474,2,59318
2526,1,59318
6614,1,59318
4430,1,3254202
4444,1,3254202
5078,1,3254202
13278,1,3254202
14810,1,3254202
4750,1,3327892
5004,1,3327892
5016,1,3327892
5018,1,3327892
13148,1,3327892
3038,1,1798074
6876,1,1798074
6878,1,1798074
7130,1,1798074
14814,1,1798074
6616,1,3796538
6620,2,3796538
15258,1,3796538
15262,1,3796538
94,1,36126
286,1,36126
334,1,36126
5006,1,36126
346,1,35250
406,1,35250
4430,1,35250
4566,2,3272110
13142,1,3272110
14810,1,3272110
15326,1,3272110
394,1,116398
406,1,116398
858,1,116398
974,1,116398
5022,1,116398
404,1,1140020
470,1,1140020
4438,1,1140020
4682,1,1140020
4812,1,1140020
906,1,1296034
2204,1,1296034
5010,1,1296034
6350,1,1296034
6364,1,1296034
92,1,44852
346,1,44852
472,1,44852
924,1,44852
6350,1,44852
906,1,246462
910,1,246462
926,1,246462
2270,1,246462
2526,1,246462
408,2,118290
906,1,118290
2252,1,118290
2254,1,118290
408,1,1166874
2458,1,1166874
4444,1,1166874
5006,1,1166874
6364,1,1166874
390,1,49836
404,1,49836
412,1,49836
472,1,49836
206,1,58300
462,1,58300
476,1,58300
2254,1,58300
6364,1,58300
404,1,1166626
2186,1,1166626
4564,1,1166626
4946,1,1166626
6554,1,1166626
286,1,36508
396,1,36508
972,1,36508
4698,1,36508
4438,1,3255738
4444,1,3255738
13146,1,3255738
13150,1,3255738
15262,1,3255738
282,1,1083668
390,1,1083668
4424,1,1083668
4740,1,1083668
4370,1,1082540
4374,1,1082540
4436,1,1082540
4444,1,1082540
76,1,42536
404,1,42536
4436,1,42536
346,1,1125014
390,1,1125014
4692,1,1125014
4814,1,1125014
5010,1,1125014
396,1,1125768
408,1,1125768
4424,1,1125768
5076,1,1125768
4446,1,1083834
4698,1,1083834
4702,1,1083834
4428,1,1157528
4698,1,1157528
4954,1,1157528
3038,1,1797014
6858,2,1797014
6862,1,1797014
13142,1,1797014
280,1,36370
394,1,36370
408,1,36370
906,1,36370
470,1,1173902
4550,1,1173902
4694,1,1173902
4764,1,1173902
14812,1,1173902
4426,1,1157556
4700,1,1157556
4952,1,1157556
6870,1,1157556
28,1,36662
282,1,36662
474,1,36662
926,1,36662
5014,1,36662
390,1,1164702
4446,1,1164702
4702,1,1164702
4766,1,1164702
5070,1,1164702
456,2,124426
468,1,124426
856,1,124426
922,1,124426
332,1,1123094
334,1,1123094
390,1,1123094
4548,1,1123094
4700,1,1123094
280,1,1117578
4678,1,1117578
4692,1,1117578
5020,1,1117578
4682,1,3319462
4946,2,3319462
5082,1,3319462
13146,1,3319462
460,1,1173276
4574,1,1173276
4946,1,1173276
4954,1,1173276
5068,1,1173276
280,1,542264
2184,1,542264
2204,2,542264
2252,1,542264
76,1,41500
334,1,41500
396,1,41500
5080,1,3403316
5082,1,3403316
6366,1,3403316
6604,1,3403316
14812,1,3403316
2252,1,1090864
4370,1,1090864
4440,2,1090864
454,1,1172926
4574,1,1172926
4958,1,1172926
5022,1,1172926
14814,1,1172926
2526,1,1699768
6620,1,1699768
7128,1,1699768
7130,2,1699768
78,1,41886
206,1,41886
334,1,41886
462,1,41886
6350,1,41886
30,1,1084312
4556,1,1084312
4682,2,1084312
204,1,1107750
4562,2,1107750
6550,2,1107750
222,1,1109928
2270,1,1109928
4564,2,1109928
7128,1,1109928
908,1,1296162
2204,1,1296162
5074,1,1296162
5076,1,1296162
6348,1,1296162
2270,1,1633198
6598,1,1633198
6614,1,1633198
6870,1,1633198
6878,1,1633198
76,1,42804
346,1,42804
412,1,42804
472,1,42804
6348,1,42804
414,1,1167262
4446,1,1167262
5070,1,1167262
6878,1,1167262
13262,1,1167262
92,1,9530
94,1,9530
282,1,9530
2458,1,9530
924,1,1264396
4742,2,1264396
4748,1,1264396
5002,1,1264396
4742,1,3327378
4998,1,3327378
5016,1,3327378
6342,1,3327378
6854,1,3327378
394,1,1163914
856,1,1163914
4424,1,1163914
4742,1,1163914
4998,1,1163914
414,1,1167256
4444,1,1167256
5068,2,1167256
5080,1,1167256
90,1,44682
346,1,44682
390,1,44682
4814,1,44682
922,1,1298106
5020,1,1298106
5022,1,1298106
7130,1,1298106
14812,1,1298106
414,1,1167270
4434,1,1167270
5074,1,1167270
7126,1,1167270
13150,1,1167270
344,1,1158708
4442,1,1158708
5016,1,1158708
5020,1,1158708
6350,1,1158708
348,1,1158954
4436,1,1158954
5010,1,1158954
5078,1,1158954
15258,1,1158954
392,1,116286
414,1,116286
926,1,116286
2462,1,116286
4446,1,116286
222,1,60298
404,1,60298
410,1,60298
454,1,60298
6858,1,60298
2202,1,1625782
4950,1,1625782
6554,2,1625782
7134,1,1625782
348,1,1158956
4438,1,1158956
5012,1,1158956
5076,1,1158956
14812,1,1158956
328,1,36358
410,1,36358
856,1,36358
30,1,35006
286,1,35006
470,1,35006
4702,1,35006
462,1,1172358
4546,1,1172358
5058,1,1172358
6342,1,1172358
6598,1,1172358
414,1,1166218
4424,1,1166218
4954,1,1166218
4998,1,1166218
5062,1,1166218
858,2,241334
922,1,241334
990,1,241334
15262,1,241334
330,1,1122990
394,1,1122990
474,1,1122990
4758,1,1122990
6358,1,1122990
206,1,59294
462,1,59294
478,1,59294
2510,1,59294
6606,1,59294
74,1,1091256
4444,2,1091256
4564,1,1091256
5016,1,1091256
4420,1,1157546
4428,1,1157546
4950,1,1157546
13150,1,1157546
974,1,1271742
4830,2,1271742
6622,1,1271742
15310,1,1271742
474,1,1174152
856,1,1174152
4548,1,1174152
4700,1,1174152
4748,1,1174152
4758,1,3328440
4814,1,3328440
5004,1,3328440
5020,1,3328440
5066,1,3328440
348,1,1158930
4440,1,1158930
5002,1,1158930
5066,1,1158930
6364,1,1158930
30,1,36756
282,1,36756
456,1,36756
972,1,36756
5004,1,36756
92,2,12090
222,1,12090
922,1,12090
2524,1,12090
974,1,1270706
4682,1,1270706
4702,2,1270706
5076,1,1270706
4698,1,3320478
4702,2,3320478
5084,2,3320478
862,1,1257404
4702,1,1257404
4814,1,1257404
5084,1,1257404
14814,1,1257404
408,1,1165884
4430,1,1165884
5020,1,1165884
5058,1,1165884
6602,1,1165884
76,1,1090318
330,1,1090318
4422,1,1090318
4550,1,1090318
4562,1,1090318
222,1,241168
856,2,241168
904,2,241168
286,2,1118142
4830,1,1118142
5086,2,1118142
334,1,1157030
4434,1,1157030
4566,1,1157030
5074,1,1157030
14798,1,1157030
862,1,1290130
4952,1,1290130
5066,2,1290130
7126,1,1290130
926,1,1264568
4748,1,1264568
4766,1,1264568
4814,1,1264568
5080,1,1264568
458,1,1139390
462,1,1139390
4766,1,1139390
6358,1,1139390
6366,1,1139390
4374,2,1082542
4438,1,1082542
4446,1,1082542
334,1,108468
346,1,108468
476,1,108468
910,1,108468
6876,1,108468
4374,1,1084844
4436,1,1084844
4946,1,1084844
5084,1,1084844
4700,1,3321614
4950,1,3321614
5066,1,3321614
6858,1,3321614
7126,1,3321614
350,1,542398
2186,1,542398
2206,2,542398
2526,1,542398
222,1,60310
458,2,60310
2524,1,60310
6854,1,60310
222,1,60326
330,1,60326
334,1,60326
926,1,60326
6870,1,60326
394,1,1163966
926,1,1163966
4430,1,1163966
5022,1,1163966
6366,1,1163966
922,1,1297046
5002,2,1297046
6616,1,1297046
6862,1,1297046
396,1,1164076
858,1,1164076
4426,1,1164076
4994,1,1164076
5076,1,1164076
910,1,1296296
2254,1,1296296
5012,1,1296296
5076,1,1296296
6366,1,1296296
398,1,1165224
2254,1,1165224
4440,1,1165224
5076,2,1165224
454,1,1140146
468,1,1140146
4558,1,1140146
4698,1,1140146
